b_code,b_name,b_type,b_gudok,b_author,b_publish,b_page,b_price,b_cdate,b_rdate,b_bookcover,b_coversize,b_des
115074743,그림자 황후 세트 [ 전2권 ],novel,Y,손정미 저,이정서재,365,27000 ,2022-12-07,2020-11-25,http://image.yes24.com/goods/115074743/L,0,책설명
115049802,우선 이것부터 먹고,novel,Y,하라다 히카 저/최고은 역,하빌리스,365,13500 ,2022-12-07,2020-11-26,http://image.yes24.com/goods/115049802/L,0,책설명
115026873,소공포 [ 양장 ],novel,Y,배시은 저,민음사,365,10800 ,2022-12-07,2020-11-27,http://image.yes24.com/goods/115026873/L,0,책설명
114336850,내가 신이 되는 세상 시작하는 작가를 위한 세계관 설정 노트 [ 양장 ],novel,Y,도리이 아야네 저/최서희 역/에노모토 아키 감수,영진닷컴,365,14400 ,2022-12-07,2020-11-28,http://image.yes24.com/goods/114336850/L,0,책설명
113811100,초대받지 않은 형제들,novel,Y,아민 말루프 저/장소미 역,소미미디어,365,13320 ,2022-12-07,2020-11-29,http://image.yes24.com/goods/113811100/L,0,책설명
113751815,나는 실수로 투명인간을 죽였다,novel,Y,경민선 저,팩토리나인,365,13050 ,2022-12-07,2020-11-30,http://image.yes24.com/goods/113751815/L,0,책설명
112183978,가벼운 마음,novel,Y,크리스티앙 보뱅 저/김도연 역,1984Books(일구팔사북스),365,12600 ,2022-12-07,2020-12-01,http://image.yes24.com/goods/112183978/L,0,책설명
111746531,제 꿈 꾸세요 [ 책속부록 : 책갈피 (초판 한정) ],novel,Y,김멜라 저,문학동네,365,13050 ,2022-12-07,2020-12-02,http://image.yes24.com/goods/111746531/L,0,책설명
111086484,페퍼민트 [ 양장 ],novel,Y,백온유 저,창비,365,12600 ,2022-12-07,2020-12-03,http://image.yes24.com/goods/111086484/L,0,책설명
110508491,여름과 루비 [ 양장 ],novel,Y,박연준 저,은행나무,365,13050 ,2022-12-07,2020-12-04,http://image.yes24.com/goods/110508491/L,0,책설명
110508159,오직 두 사람 [ 개정판 ],novel,Y,김영하 저,복복서가,365,11700 ,2022-12-07,2020-12-05,http://image.yes24.com/goods/110508159/L,0,책설명
110411088,링컨 하이웨이 [ 양장 ],novel,Y,에이모 토울스 저/서창렬 역,현대문학,365,17820 ,2022-12-07,2020-12-06,http://image.yes24.com/goods/110411088/L,0,책설명
110335609,광개토태왕 담덕 1 [ 양장 ],novel,Y,엄광용 저,새움,365,14400 ,2022-12-07,2020-12-07,http://image.yes24.com/goods/110335609/L,0,책설명
109743624,룬의 아이들 - 블러디드 5 [ 책속부록 : 책갈피 (초판 한정) 양장 ],novel,Y,전민희 저,엘릭시르,365,13950 ,2022-12-07,2020-12-08,http://image.yes24.com/goods/109743624/L,0,책설명
109364549,낙원,novel,Y,압둘라자크 구르나 저/왕은철 역,문학동네,365,13500 ,2022-12-07,2020-12-09,http://image.yes24.com/goods/109364549/L,0,책설명
108892115,내가 나를 버린 날,novel,Y,마츠무라 료야 저/권하영 역,북플라자,365,13500 ,2022-12-07,2020-12-10,http://image.yes24.com/goods/108892115/L,0,책설명
108622086,어메이징 브루클린,novel,Y,제임스 맥브라이드 저/민지현 역,미래지향,365,14400 ,2022-12-07,2020-12-11,http://image.yes24.com/goods/108622086/L,0,책설명
107989958,박완서 마흔에 시작한 글쓰기 고통에서 삶의 치유로,novel,Y,양혜원 저,책읽는고양이,365,11700 ,2022-12-07,2020-12-12,http://image.yes24.com/goods/107989958/L,0,책설명
107057734,이상한 나라의 앨리스 살바도르 달리 에디션 [ 블랙 라벨 특별판 양장 ],novel,Y,루이스 캐롤 저/살바도르 달리 그림/이순영 역,문예출판사,365,19800 ,2022-12-07,2020-12-13,http://image.yes24.com/goods/107057734/L,0,책설명
105260479,포르투갈의 높은 산 [ 양장 개정판 ],novel,Y,얀 마텔 저/공경희 역,작가정신,365,14220 ,2022-12-07,2020-12-14,http://image.yes24.com/goods/105260479/L,0,책설명
104247550,재능의 불시착,novel,Y,박소연 저,알에이치코리아(RHK),365,13320 ,2022-12-07,2020-12-15,http://image.yes24.com/goods/104247550/L,0,책설명
103050823,네가 웃으니 세상도 웃고 지구도 웃겠다 나태주 신작시 스페셜 [ 양장 컬러 ],novel,Y,나태주 저,시공사,365,12600 ,2022-12-07,2020-12-16,http://image.yes24.com/goods/103050823/L,0,책설명
102835919,나는 나의 밤을 떠나지 않는다 [ 개정판 ],novel,Y,아니 에르노 저/김선희 역,열림원,365,11700 ,2022-12-07,2020-12-17,http://image.yes24.com/goods/102835919/L,0,책설명
102688454,너의 이야기를 먹어 줄게 고민 상담부 나의 괴물님,novel,Y,명소정 저,이지북,365,12600 ,2022-12-07,2020-12-18,http://image.yes24.com/goods/102688454/L,0,책설명
101963337,고구려 6 소수림왕 : 한의 바다 [ 양장 ],novel,Y,김진명 저,이타북스,365,14220 ,2022-12-07,2020-12-19,http://image.yes24.com/goods/101963337/L,0,책설명
101676803,불안한 사람들,novel,Y,프레드릭 배크만 저/이은선 역,다산책방,365,14220 ,2022-12-07,2020-12-20,http://image.yes24.com/goods/101676803/L,0,책설명
97548816,스노볼 드라이브 [ 양장 ],novel,Y,조예은 저,민음사,365,12600 ,2022-12-07,2020-12-21,http://image.yes24.com/goods/97548816/L,0,책설명
96351710,황석영 정역 삼국지 세트 [ 전6권 개정판 ],novel,Y,나관중 저/황석영 역,창비,365,86400 ,2022-12-07,2020-12-22,http://image.yes24.com/goods/96351710/L,0,책설명
95538356,일인칭 단수 [ 양장 ],novel,Y,무라카미 하루키 저/홍은주 역,문학동네,365,13050 ,2022-12-07,2020-12-23,http://image.yes24.com/goods/95538356/L,0,책설명
93603358,해리 포터 : 호그와트 입학 세트 마법사 세계의 물건들 [ 양장 ],novel,Y,조디 리벤슨 등저/윤단비 역,문학수첩,365,18000 ,2022-12-07,2020-12-24,http://image.yes24.com/goods/93603358/L,0,책설명
93073264,능소화가 피면서 악기를 창가에 걸어둘 수 있게 되었다,novel,Y,안도현 저,창비,365,8100 ,2022-12-07,2020-12-25,http://image.yes24.com/goods/93073264/L,0,책설명
92320403,해리포터와 불의 잔 (일러스트 에디션) [ 양장 ],novel,Y,J.K. 롤링 저/짐 케이 그림/강동혁 역,문학수첩,365,43200 ,2022-12-07,2020-12-26,http://image.yes24.com/goods/92320403/L,0,책설명
92132154,어른들의 거짓된 삶,novel,Y,엘레나 페란테 저/김지우 역,한길사,365,14850 ,2022-12-07,2020-12-27,http://image.yes24.com/goods/92132154/L,0,책설명
91878673,시크릿 가든 : 초판본 비밀의 화원 1911년 오리지널 초판본 표지디자인 [ 양장 ],novel,Y,프랜시스 호지슨 버넷 저/찰스 로빈슨 그림/박혜원 역,더스토리,365,12420 ,2022-12-07,2020-12-28,http://image.yes24.com/goods/91878673/L,0,책설명
91005374,세계의 끝과 하드보일드 원더랜드 2 [ 양장 ],novel,Y,무라카미 하루키 저/김난주 역,민음사,365,13500 ,2022-12-07,2020-12-29,http://image.yes24.com/goods/91005374/L,0,책설명
91005341,세계의 끝과 하드보일드 원더랜드 1 [ 양장 ],novel,Y,무라카미 하루키 저/김난주 역,민음사,365,13500 ,2022-12-07,2020-12-30,http://image.yes24.com/goods/91005341/L,0,책설명
90625288,당신은 언제 노래가 되지,novel,Y,허연 저,문학과지성사,365,10800 ,2022-12-07,2020-12-31,http://image.yes24.com/goods/90625288/L,0,책설명
90053187,노멀 피플,novel,Y,샐리 루니 저/김희용 역,arte(아르테),365,15300 ,2022-12-07,2021-01-01,http://image.yes24.com/goods/90053187/L,0,책설명
89968530,향수 [ 양장 ],novel,Y,파트리크 쥐스킨트 저/강명순 역,열린책들,365,13320 ,2022-12-07,2021-01-02,http://image.yes24.com/goods/89968530/L,0,책설명
88389731,해리포터와 죽음의 성물 3,novel,Y,J.K. 롤링 저/강동혁 역,문학수첩,365,8550 ,2022-12-07,2021-01-03,http://image.yes24.com/goods/88389731/L,0,책설명
88389728,해리포터와 죽음의 성물 2,novel,Y,J.K. 롤링 저/강동혁 역,문학수첩,365,8550 ,2022-12-07,2021-01-04,http://image.yes24.com/goods/88389728/L,0,책설명
87609461,유성의 인연 2 [ 양장 개정판 ],novel,Y,히가시노 게이고 저/양윤옥 역,현대문학,365,12600 ,2022-12-07,2021-01-05,http://image.yes24.com/goods/87609461/L,0,책설명
86004505,해리포터와 혼혈 왕자 3 [ 개정판 ],novel,Y,J.K. 롤링 저/강동혁 역,문학수첩,365,8550 ,2022-12-07,2021-01-06,http://image.yes24.com/goods/86004505/L,0,책설명
85007172,콜 미 바이 유어 네임 『그해 여름 손님』 리마스터판,novel,Y,안드레 애치먼 저/정지현 역,도서출판 잔,365,12420 ,2022-12-07,2021-01-07,http://image.yes24.com/goods/85007172/L,0,책설명
84814731,신이 쉼표를 넣은 곳에 마침표를 찍지 말라 인도 우화집 [ 양장 ],novel,Y,류시화 저,더숲,365,16200 ,2022-12-07,2021-01-08,http://image.yes24.com/goods/84814731/L,0,책설명
82946211,해리포터와 비밀의 방 (일러스트 에디션) [ 양장 ],novel,Y,J.K. 롤링 저/강동혁 역,문학수첩,365,27900 ,2022-12-07,2021-01-09,http://image.yes24.com/goods/82946211/L,0,책설명
78872927,물 만난 물고기 [ 양장 ],novel,Y,이찬혁 저,수카,365,13500 ,2022-12-07,2021-01-10,http://image.yes24.com/goods/78872927/L,0,책설명
78213360,나 혼자만 레벨 업 3 [ 소장판 ],novel,Y,추공 저,파피루스(디앤씨미디어),365,10800 ,2022-12-07,2021-01-11,http://image.yes24.com/goods/78213360/L,0,책설명
76162404,아라비안나이트 천일야화 [ 개정판 ],novel,Y,르네 불 그림/윤후남 역,현대지성,365,11700 ,2022-12-07,2021-01-12,http://image.yes24.com/goods/76162404/L,0,책설명
73162490,죽음 2 [ 양장 ],novel,Y,베르나르 베르베르 저/전미연 역,열린책들,365,12600 ,2022-12-07,2021-01-13,http://image.yes24.com/goods/73162490/L,0,책설명
71033985,그것은 벚꽃 같은 사랑이었다,novel,Y,히로세 미이 저/주승현 역,제우미디어,365,11520 ,2022-12-07,2021-01-14,http://image.yes24.com/goods/71033985/L,0,책설명
68692896,책상은 책상이다 [ 양장 개정판 ],novel,Y,페터 빅셀 저/이용숙 역,위즈덤하우스,365,9000 ,2022-12-07,2021-01-15,http://image.yes24.com/goods/68692896/L,0,책설명
64434860,i에게,novel,Y,김소연 저,아침달,365,9000 ,2022-12-07,2021-01-16,http://image.yes24.com/goods/64434860/L,0,책설명
64167954,거울 속 외딴 성 [ 양장 ],novel,Y,츠지무라 미즈키 저/서혜영 역,알에이치코리아(RHK),365,14850 ,2022-12-07,2021-01-17,http://image.yes24.com/goods/64167954/L,0,책설명
61260408,그리스인 조르바 알렉시스 조르바의 삶과 행적,novel,Y,니코스 카잔차키스 저/유재원 역,문학과지성사,365,11700 ,2022-12-07,2021-01-18,http://image.yes24.com/goods/61260408/L,0,책설명
58080442,해리 포터 시리즈 호그와트 라이브러리 세트 신비한 동물 사전 + 퀴디치의 역사 + 음유시인 비들 이야기 [ 전3권 개정판 ],novel,Y,J.K. 롤링 저/최인자 역,문학수첩 리틀북스,365,22950 ,2022-12-07,2021-01-19,http://image.yes24.com/goods/58080442/L,0,책설명
57885007,시로 납치하다 인생학교에서 시 읽기 1,novel,Y,류시화 저,더숲,365,11700 ,2022-12-07,2021-01-20,http://image.yes24.com/goods/57885007/L,0,책설명
50330621,섬에 있는 서점 [ 양장 ],novel,Y,개브리얼 제빈 저/엄일녀 역,문학동네,365,13320 ,2022-12-07,2021-01-21,http://image.yes24.com/goods/50330621/L,0,책설명
48651311,내 이름은 루시 바턴 [ 양장 ],novel,Y,엘리자베스 스트라우트 저/정연희 역,문학동네,365,12150 ,2022-12-07,2021-01-22,http://image.yes24.com/goods/48651311/L,0,책설명
43876706,오 헨리 단편선,novel,Y,오 헨리 저,민음사,365,11700 ,2022-12-07,2021-01-23,http://image.yes24.com/goods/43876706/L,0,책설명
43504859,거기 내가 가면 안 돼요?,novel,Y,이금이 저,사계절,365,13500 ,2022-12-07,2021-01-24,http://image.yes24.com/goods/43504859/L,0,책설명
32520901,누구도 기억하지 않는 역에서,novel,Y,허수경 저,문학과지성사,365,8100 ,2022-12-07,2021-01-25,http://image.yes24.com/goods/32520901/L,0,책설명
31080381,위쳐 1 : 엘프의 피,novel,Y,안제이 사프콥스키 저/이지원 역,제우미디어,365,13320 ,2022-12-07,2021-01-26,http://image.yes24.com/goods/31080381/L,0,책설명
29375048,너무 시끄러운 고독 [ 양장 ],novel,Y,보후밀 흐라발 저/이창실 역,문학동네,365,10800 ,2022-12-07,2021-01-27,http://image.yes24.com/goods/29375048/L,0,책설명
29173480,왕좌의 게임 2 [ 개정판 ],novel,Y,조지 R. R. 마틴 저/이수현 역,은행나무,365,16650 ,2022-12-07,2021-01-28,http://image.yes24.com/goods/29173480/L,0,책설명
29173464,왕좌의 게임 1 [ 개정판 ],novel,Y,조지 R. R. 마틴 저/이수현 역,은행나무,365,16650 ,2022-12-07,2021-01-29,http://image.yes24.com/goods/29173464/L,0,책설명
27558498,지옥에서 보낸 한철,novel,Y,아르튀르 랭보 저/김현 역,민음사,365,9000 ,2022-12-07,2021-01-30,http://image.yes24.com/goods/27558498/L,0,책설명
22025985,그대가 곁에 있어도 나는 그대가 그립다 류시화 시선집 [ 양장 ],novel,Y,류시화 저,열림원,365,10800 ,2022-12-07,2021-01-31,http://image.yes24.com/goods/22025985/L,0,책설명
17283850,파우스트 Faust [ 양장 ],novel,Y,요한 볼프강 폰 괴테 저/장희창 역,을유문화사,365,16200 ,2022-12-07,2021-02-01,http://image.yes24.com/goods/17283850/L,0,책설명
12531144,빌러비드 토니 모리슨 장편소설,novel,Y,토니 모리슨 저/최인자 역,문학동네,365,13500 ,2022-12-07,2021-02-02,http://image.yes24.com/goods/12531144/L,0,책설명
11923325,쿠드랴프카의 차례 [ 양장 ],novel,Y,요네자와 호노부 저/권영주 역,엘릭시르,365,11700 ,2022-12-07,2021-02-03,http://image.yes24.com/goods/11923325/L,0,책설명
11865798,애크로이드 살인 사건,novel,Y,애거사 크리스티 저,황금가지,365,9000 ,2022-12-07,2021-02-04,http://image.yes24.com/goods/11865798/L,0,책설명
11865744,0시를 향하여,novel,Y,애거사 크리스티 저,황금가지,365,9000 ,2022-12-07,2021-02-05,http://image.yes24.com/goods/11865744/L,0,책설명
11119064,바보의 엔드 크레디트 [ 양장 ],novel,Y,요네자와 호노부 저/권영주 역,엘릭시르,365,10800 ,2022-12-07,2021-02-06,http://image.yes24.com/goods/11119064/L,0,책설명
7957394,레 미제라블 세트 [ 전5권 ],novel,Y,빅토르 위고 저,민음사,365,43920 ,2022-12-07,2021-02-07,http://image.yes24.com/goods/7957394/L,0,책설명
7328528,비행운,novel,Y,김애란 저,문학과지성사,365,10800 ,2022-12-07,2021-02-08,http://image.yes24.com/goods/7328528/L,0,책설명
5822647,위쳐 이성의 목소리,novel,Y,안제이 사프콥스키 저/함미라 역,제우미디어,365,12420 ,2022-12-07,2021-02-09,http://image.yes24.com/goods/5822647/L,0,책설명
5819538,유리알 유희 2,novel,Y,헤르만 헤세 저,민음사,365,10800 ,2022-12-07,2021-02-10,http://image.yes24.com/goods/5819538/L,0,책설명
3639151,죄와 벌 (하) [ 양장 ],novel,Y,표도르 도스토예프스키 저,열린책들,365,8820 ,2022-12-07,2021-02-11,http://image.yes24.com/goods/3639151/L,0,책설명
3636227,위대한 개츠비,novel,Y,F. 스콧 피츠제럴드 저/김영하 역,문학동네,365,8550 ,2022-12-07,2021-02-12,http://image.yes24.com/goods/3636227/L,0,책설명
2981411,해변의 카프카 (상) [ 양장 ],novel,Y,무라카미 하루키 저,문학사상,365,13500 ,2022-12-07,2021-02-13,http://image.yes24.com/goods/2981411/L,0,책설명
2880672,봄빛 정지아 소설집,novel,Y,정지아 저,창비,365,12600 ,2022-12-07,2021-02-14,http://image.yes24.com/goods/2880672/L,0,책설명
2869777,로미오와 줄리엣,novel,Y,윌리엄 셰익스피어 저,민음사,365,7200 ,2022-12-07,2021-02-15,http://image.yes24.com/goods/2869777/L,0,책설명
2743588,채식주의자,novel,Y,한강 저,창비,365,10800 ,2022-12-07,2021-02-16,http://image.yes24.com/goods/2743588/L,0,책설명
1426190,제인 에어 2,novel,Y,샬롯 브론테 저,민음사,365,9900 ,2022-12-07,2021-02-17,http://image.yes24.com/goods/1426190/L,0,책설명
1426188,제인 에어 1,novel,Y,샬롯 브론테 저,민음사,365,9900 ,2022-12-07,2021-02-18,http://image.yes24.com/goods/1426188/L,0,책설명
1402859,애거서 크리스티 에디터스 초이스 세트 [ 전 10권 ],novel,Y,애거사 크리스티 저/이은선 역,황금가지,365,72000 ,2022-12-07,2021-02-19,http://image.yes24.com/goods/1402859/L,0,책설명
1388835,옹고집전,novel,Y,조혜란 그림,창비,365,9900 ,2022-12-07,2021-02-20,http://image.yes24.com/goods/1388835/L,0,책설명
295138,황야의 이리,novel,Y,헤르만 헤세 저,민음사,365,9000 ,2022-12-07,2021-02-21,http://image.yes24.com/goods/295138/L,0,책설명
96379,백년의 고독 2,novel,Y,가브리엘 가르시아 마르케스 저/조구호 역,민음사,365,7650 ,2022-12-07,2021-02-22,http://image.yes24.com/goods/96379/L,0,책설명
57202,한국단편문학선 1,novel,Y,김동인 등저,민음사,365,9900 ,2022-12-07,2021-02-23,http://image.yes24.com/goods/57202/L,0,책설명
17361,변신이야기 2,novel,Y,오비디우스 저/이윤기 역,민음사,365,8100 ,2022-12-07,2021-02-24,http://image.yes24.com/goods/17361/L,0,책설명
2459,이 시대의 사랑,novel,Y,최승자 저,문학과지성사,365,8100 ,2022-12-07,2021-02-25,http://image.yes24.com/goods/2459/L,0,책설명
115850818,월드 [ 양장 ],novel,Y,김종연 저,민음사,365,10800 ,2022-12-07,2021-02-26,http://image.yes24.com/goods/115850818/L,0,책설명
115603365,그분이 오신다,novel,Y,김혜영 저,안전가옥,365,10800 ,2022-12-07,2021-02-27,http://image.yes24.com/goods/115603365/L,0,책설명
115266533,화이트 노이즈 [ 전면개정판 ],novel,Y,돈 드릴로 저/강미숙 역,창비,365,16200 ,2022-12-07,2021-02-28,http://image.yes24.com/goods/115266533/L,0,책설명
